Crash ID,County,Community,Primary Road,Intersecting Road,Date,Time,Type,Level,Crash Rpt.
12-183502,Hennepin,Minneapolis,Chicago Av S,18th St E,2012/06/15,1535,Bicycle,Possible Injury (C),
12-185006,Hennepin,Minneapolis,Irving Av N,West Broadway Av N,2012/06/16,1857,Bicycle,Possible Injury (C),
12-187848,Hennepin,Minneapolis,Chicago Av S,42nd St E,2012/06/19,1035,Bicycle,Property Damage Only,
12-188256,Hennepin,Minneapolis,15th St W,LaSalle Av S,2012/06/19,1740,Bicycle,Non-Incap. Injury (B),
12-188369,Hennepin,Minneapolis,4th St SE,8th Av SE,2012/06/19,1945,Bicycle,Possible Injury (C),
12-188967,Hennepin,Minneapolis,Ilion Av N,West Broadway Av N,2012/06/20,842,Bicycle,Non-Incap. Injury (B),
12-189592,Hennepin,Minneapolis,Nicollet Mall S,12th St S,2012/06/20,1925,Bicycle,Possible Injury (C),
12-189593,Hennepin,Minneapolis,Franklin Av E,11th Av S,2012/06/20,1920,Bicycle,Possible Injury (C),
12-190297,Hennepin,Minneapolis,The Mall Pkwy W,Irving Av S,2012/06/21,1100,Bicycle,Possible Injury (C),
12-191320,Hennepin,Minneapolis,Nicollet Av S,Franklin Av E,2012/06/21,211,Bicycle,Non-Incap. Injury (B),
12-194443,Hennepin,Minneapolis,3rd Av S,11th St S,2012/06/24,1230,Bicycle,Property Damage Only,
12-195102,Hennepin,Minneapolis,Hennepin Av S,11th St S,2012/06/25,57,Bicycle,Possible Injury (C),
12-198122,Hennepin,Minneapolis,13th Av S,Franklin Av E,2012/06/27,1725,Bicycle,Non-Incap. Injury (B),
12-199800,Hennepin,Minneapolis,Lake St E,3rd Av S,2012/06/28,2314,Bicycle,Property Damage Only,
12-200247,Hennepin,Minneapolis,31st St E,1st Av S,2012/06/29,1130,Bicycle,Possible Injury (C),
12-200491,Hennepin,Minneapolis,Nicollet Mall S,Grant St W,2012/06/29,1521,Bicycle,Possible Injury (C),
12-201837,Hennepin,Minneapolis,LaSalle Av S,12th St S,2012/06/30,1638,Bicycle,Possible Injury (C),
12-203462,Hennepin,Minneapolis,22nd St W,Lyndale Av S,2012/07/02,45,Bicycle,Incap. Injury (A),
12-205309,Hennepin,Minneapolis,East River Pkwy SE,Harvard St SE,2012/07/03,1545,Bicycle,Possible Injury (C),
12-208951,Hennepin,Minneapolis,Penn Av N,46th Av N,2012/07/06,1800,Bicycle,Non-Incap. Injury (B),
12-210023,Hennepin,Minneapolis,Cedar Av S,7th St S,2012/07/07,1635,Bicycle,Possible Injury (C),
12-211924,Hennepin,Minneapolis,5th St SE,14th Av SE,2012/07/09,1000,Bicycle,Possible Injury (C),
12-212266,Hennepin,Minneapolis,Franklin Av E,11th Av S,2012/07/09,1550,Bicycle,Possible Injury (C),
12-213165,Hennepin,Minneapolis,17th Av S,36th St E,2012/07/10,1150,Bicycle,Possible Injury (C),
12-213577,Hennepin,Minneapolis,5th Av S,Washington Av S,2012/07/10,1855,Bicycle,Non-Incap. Injury (B),
12-214764,Hennepin,Minneapolis,1st Av S,36th St E,2012/07/11,1757,Bicycle,Possible Injury (C),
12-217535,Hennepin,Minneapolis,28th St E,13th Av S,2012/07/13,2045,Bicycle,Possible Injury (C),
12-218337,Hennepin,Minneapolis,Bloomington Av S,25th St E,2012/07/14,1215,Bicycle,Possible Injury (C),
12-218432,Hennepin,Minneapolis,Franklin Av E,Nicollet Av S,2012/07/14,1432,Bicycle,Non-Incap. Injury (B),
12-218476,Hennepin,Minneapolis,Minnehaha Av S,Godfrey Pkwy E,2012/07/14,1515,Bicycle,Property Damage Only,
12-220057,Hennepin,Minneapolis,Lake St W,Blaisdell Av S,2012/07/16,25,Bicycle,Possible Injury (C),
12-220906,Hennepin,Minneapolis,Fremont Av N,West Broadway Av N,2012/07/16,1946,Bicycle,Possible Injury (C),
12-221303,Hennepin,Minneapolis,27th Av S,27th St E,2012/07/17,340,Bicycle,Property Damage Only,
12-221767,Hennepin,Minneapolis,Hennepin Av S,25 1/2 St W,2012/07/17,1508,Bicycle,Non-Incap. Injury (B),
12-222694,Hennepin,Minneapolis,Lagoon Av W,Irving Av S,2012/07/18,847,Bicycle,Non-Incap. Injury (B),
12-224593,Hennepin,Minneapolis,Franklin Av E,Columbus Av S,2012/07/19,2050,Bicycle,Possible Injury (C),
12-225719,Hennepin,Minneapolis,Lyndale Av S,Lake St W,2012/07/20,1830,Bicycle,Possible Injury (C),
12-227502,Hennepin,Minneapolis,Washington Av S,Marquette Av S,2012/07/02,238,Bicycle,Possible Injury (C),
12-228877,Hennepin,Minneapolis,Franklin Av E,Portland Av S,2012/07/23,1351,Bicycle,Possible Injury (C),
12-229176,Hennepin,Minneapolis,Blaisdell Av S,26th St W,2012/07/23,1853,Bicycle,Possible Injury (C),
12-231790,Hennepin,Minneapolis,15th St W,Willow St S,2012/07/25,2200,Bicycle,Possible Injury (C),
12-232660,Hennepin,Minneapolis,Chicago Av S,21st St E,2012/07/26,1717,Bicycle,Property Damage Only,
12-235221,Hennepin,Minneapolis,Nicollet Av S,Grant St E,2012/07/28,1730,Bicycle,Non-Incap. Injury (B),
12-237050,Hennepin,Minneapolis,Chicago Av S,45th St E,2012/07/30,1126,Bicycle,Possible Injury (C),
12-239374,Hennepin,Minneapolis,41st Av S,32nd St E,2012/08/01,815,Bicycle,Possible Injury (C),
12-239457,Hennepin,Minneapolis,57th St E,28th Av S,2012/08/01,930,Bicycle,Possible Injury (C),
12-239593,Hennepin,Minneapolis,28th St E,Stevens Av S,2012/08/01,1230,Bicycle,Possible Injury (C),
12-240104,Hennepin,Minneapolis,Washington Av S,12th Av S,2012/08/01,1949,Bicycle,Non-Incap. Injury (B),
12-240997,Hennepin,Minneapolis,3rd Av S,Lake St E,2012/08/02,1435,Bicycle,Property Damage Only,
12-241363,Hennepin,Minneapolis,1st St S,Hennepin Av S,2012/08/02,1800,Bicycle,Non-Incap. Injury (B),
12-242254,Hennepin,Minneapolis,Lyndale Av S,25th St W,2012/08/03,1519,Bicycle,Possible Injury (C),
12-242337,Hennepin,Minneapolis,28th St W,Garfield Av S,2012/08/03,1640,Bicycle,Non-Incap. Injury (B),
12-242427,Hennepin,Minneapolis,Garfield Av S,24th St W,2012/08/03,1803,Bicycle,Possible Injury (C),
12-242751,Hennepin,Minneapolis,15th St E,Park Av S,2012/08/03,2135,Bicycle,Possible Injury (C),
12-243349,Hennepin,Minneapolis,44th St E,Chicago Av S,2012/08/04,1017,Bicycle,Non-Incap. Injury (B),
12-244741,Hennepin,Minneapolis,42nd Av N,Lyndale Av N,2012/08/05,1405,Bicycle,Possible Injury (C),
12-245619,Hennepin,Minneapolis,Fremont Av N,40th Av N,2012/08/06,1119,Bicycle,Non-Incap. Injury (B),
12-245634,Hennepin,Minneapolis,2nd Av S,31st St E,2012/08/06,1145,Bicycle,Possible Injury (C),
12-247044,Hennepin,Minneapolis,Chicago Av S,Minnehaha Pkwy E,2012/08/07,1720,Bicycle,Possible Injury (C),
12-250237,Hennepin,Minneapolis,31st St W,Blaisdell Av S,2012/08/10,242,Bicycle,Incap. Injury (A),
12-250598,Hennepin,Minneapolis,Columbia Pkwy NE,35th Av NE,2012/08/10,1335,Bicycle,Non-Incap. Injury (B),
12-250695,Hennepin,Minneapolis,Minnehaha Av S,28th St E,2012/08/10,1504,Bicycle,Possible Injury (C),
12-250945,Hennepin,Minneapolis,44th St W,Drew Av S,2012/08/10,1919,Bicycle,Non-Incap. Injury (B),
12-251102,Hennepin,Minneapolis,2nd Av N,3rd St N,2012/08/10,2125,Bicycle,Possible Injury (C),
12-251303,Hennepin,Minneapolis,4th St S,Hennepin Av S,2012/08/10,2357,Bicycle,Possible Injury (C),
12-251311,Hennepin,Minneapolis,Lake St W,Lyndale Av S,2012/08/11,130,Bicycle,Incap. Injury (A),
12-253977,Hennepin,Minneapolis,Washington Av S,I-35W SB Ramp,2012/08/13,1154,Bicycle,Property Damage Only,
12-255486,Hennepin,Minneapolis,Lowry Av N,Girard Av N,2012/08/14,1515,Bicycle,Possible Injury (C),
12-256314,Hennepin,Minneapolis,3rd Av S,4th St S,2012/08/15,255,Bicycle,Non-Incap. Injury (B),
12-256377,Hennepin,Minneapolis,54th St E,46th Av S,2012/08/15,715,Bicycle,Possible Injury (C),
12-256394,Hennepin,Minneapolis,22nd St W,Girard Av S,2012/08/15,746,Bicycle,Non-Incap. Injury (B),
12-258187,Hennepin,Minneapolis,Franklin Av E,20th Av S,2012/08/16,1620,Bicycle,Possible Injury (C),
12-258258,Hennepin,Minneapolis,University Av NE,18th Av NE,2012/08/16,1730,Bicycle,Non-Incap. Injury (B),
12-259142,Hennepin,Minneapolis,31st St E,Park Av S,2012/08/17,1100,Bicycle,Possible Injury (C),
12-259184,Hennepin,Minneapolis,3rd Av S,9th St S,2012/08/17,1152,Bicycle,Possible Injury (C),
12-259414,Hennepin,Minneapolis,30th Av S,22nd St E,2012/08/17,1540,Bicycle,Possible Injury (C),
12-259631,Hennepin,Minneapolis,Franklin Av E,Cedar Av S,2012/08/17,1844,Bicycle,Incap. Injury (A),
12-260654,Hennepin,Minneapolis,6th Av SE,2nd St SE,2012/08/18,1326,Bicycle,Possible Injury (C),
12-261385,Hennepin,Minneapolis,Washington Av N,3rd Av N,2012/08/19,12,Bicycle,Possible Injury (C),
12-262858,Hennepin,Minneapolis,Plymouth Av N,Girard Av N,2012/08/20,1425,Bicycle,Possible Injury (C),
12-263714,Hennepin,Minneapolis,15th Av NE,5th St NE,2012/08/21,832,Bicycle,Possible Injury (C),
12-264340,Hennepin,Minneapolis,Hennepin Av S,6th St S,2012/08/21,2010,Bicycle,Possible Injury (C),
12-264955,Hennepin,Minneapolis,54th St E,47th Av S,2012/08/22,1150,Bicycle,Possible Injury (C),
12-265147,Hennepin,Minneapolis,Lowry Av N,Emerson Av N,2012/08/22,1515,Bicycle,Possible Injury (C),
12-266006,Hennepin,Minneapolis,21st St E,Chicago Av S,2012/08/23,918,Bicycle,Possible Injury (C),
12-266454,Hennepin,Minneapolis,Cedar Av S,34th St E,2012/08/23,1705,Bicycle,Non-Incap. Injury (B),
12-266902,Hennepin,Minneapolis,Franklin Av W,Garfield Av S,2012/08/23,2330,Bicycle,Non-Incap. Injury (B),
12-267526,Hennepin,Minneapolis,Glenwood Av N,Girard Av N,2012/08/24,1430,Bicycle,Possible Injury (C),
12-267528,Hennepin,Minneapolis,Marquette Av S,8th St S,2012/08/24,1432,Bicycle,Possible Injury (C),
12-267906,Hennepin,Minneapolis,Lake St W,Bryant Av S,2012/08/24,2048,Bicycle,Possible Injury (C),
12-272176,Hennepin,Minneapolis,26th St E,Cedar Av S,2012/08/28,1658,Bicycle,Non-Incap. Injury (B),
12-272194,Hennepin,Minneapolis,Minnehaha Av S,Godfrey Pkwy E,2012/08/28,1705,Bicycle,Non-Incap. Injury (B),
12-272896,Hennepin,Minneapolis,Wentworth Av S,44th St W,2012/08/29,853,Bicycle,Non-Incap. Injury (B),
12-273293,Hennepin,Minneapolis,24th Av NE,Central Av NE,2012/08/29,1531,Bicycle,Possible Injury (C),
12-273364,Hennepin,Minneapolis,Franklin Av E,11th Av S,2012/08/29,1655,Bicycle,Possible Injury (C),
12-275692,Hennepin,Minneapolis,27th Av N,Emerson Av N,2012/08/31,1445,Bicycle,Possible Injury (C),
12-276968,Hennepin,Minneapolis,Lake St E,Stevens Av S,2012/09/01,1222,Bicycle,Possible Injury (C),
12-277552,Hennepin,Minneapolis,14th Av SE,6th St SE,2012/09/01,2155,Bicycle,Non-Incap. Injury (B),
12-278806,Hennepin,Minneapolis,42nd St E,10th Av S,2012/09/03,19,Bicycle,Non-Incap. Injury (B),
12-279231,Hennepin,Minneapolis,Penn Av N,44th Av N,2012/09/03,1510,Bicycle,Possible Injury (C),
12-280506,Hennepin,Minneapolis,10th Av SE,4th St SE,2012/09/04,1621,Bicycle,Incap. Injury (A),
12-280555,Hennepin,Minneapolis,Franklin Av E,31st Av S,2012/09/04,1712,Bicycle,Possible Injury (C),
12-281478,Hennepin,Minneapolis,Park Av S,4th St S,2012/09/05,1249,Bicycle,Property Damage Only,
12-281837,Hennepin,Minneapolis,Minnehaha Av S,Midtown Greenway E Bike Path,2012/09/05,1844,Bicycle,Possible Injury (C),
12-284012,Hennepin,Minneapolis,Cedar Av S,26th St E,2012/09/07,1600,Bicycle,Possible Injury (C),
12-284165,Hennepin,Minneapolis,27th Av S,28th St E,2012/09/07,1743,Bicycle,Possible Injury (C),
12-284178,Hennepin,Minneapolis,Portland Av S,6th St S,2012/09/07,1759,Bicycle,Incap. Injury (A),
12-285165,Hennepin,Minneapolis,University Av SE,10th Av SE,2012/09/08,1124,Bicycle,Possible Injury (C),
12-285382,Hennepin,Minneapolis,Fremont Av N,West Broadway Av N,2012/09/08,1445,Bicycle,Possible Injury (C),
12-285482,Hennepin,Minneapolis,Portland Av S,Franklin Av E,2012/09/08,1720,Bicycle,Possible Injury (C),
12-286361,Hennepin,Minneapolis,Nicollet Av S,48th St W,2012/09/09,918,Bicycle,Possible Injury (C),
12-287532,Hennepin,Minneapolis,Monroe St NE,22nd Av NE,2012/09/10,1600,Bicycle,Possible Injury (C),
12-287765,Hennepin,Minneapolis,Lyndale Av S,Minnehaha Pkwy W,2012/09/10,1940,Bicycle,Possible Injury (C),
12-289426,Hennepin,Minneapolis,Franklin Av E,14th Av S,2012/09/12,1140,Bicycle,Non-Incap. Injury (B),
12-291763,Hennepin,Minneapolis,Stevens Av S,Lake St E,2012/09/14,1415,Bicycle,Possible Injury (C),
12-291828,Hennepin,Minneapolis,16th Av NE,Main St NE,2012/09/14,1457,Bicycle,Possible Injury (C),
12-293140,Hennepin,Minneapolis,33rd St E,Cedar Av S,2012/09/15,1415,Bicycle,Possible Injury (C),
12-297117,Hennepin,Minneapolis,Como Av SE,17th Av SE,2012/09/19,755,Bicycle,Possible Injury (C),
12-297520,Hennepin,Minneapolis,Minnehaha Av S,22nd St E,2012/09/19,1508,Bicycle,Possible Injury (C),
12-298379,Hennepin,Minneapolis,Portland Av S,22nd St E,2012/09/20,1244,Bicycle,Possible Injury (C),
12-299231,Hennepin,Minneapolis,18th Av S,27th St E,2012/09/21,745,Bicycle,Possible Injury (C),
12-299437,Hennepin,Minneapolis,47th St E,18th Av S,2012/09/21,1100,Bicycle,Possible Injury (C),
12-299725,Hennepin,Minneapolis,Dartmouth Av SE,East River Pkwy SE,2012/09/21,1800,Bicycle,Possible Injury (C),
12-301648,Hennepin,Minneapolis,Grand Av S,43rd St W,2012/09/23,1204,Bicycle,Non-Incap. Injury (B),
12-301840,Hennepin,Minneapolis,Portland Av S,Washington Av S,2012/09/23,1800,Bicycle,Possible Injury (C),
12-302281,Hennepin,Minneapolis,Hennepin Av S,1st St N,2012/09/24,758,Bicycle,Non-Incap. Injury (B),
12-303502,Hennepin,Minneapolis,West Lake Harriet Pkwy S,William Berry Pkwy S,2012/09/25,1300,Bicycle,Property Damage Only,
12-304336,Hennepin,Minneapolis,Webber Pkwy N,Lyndale Av N,2012/09/26,730,Bicycle,Possible Injury (C),
12-304354,Hennepin,Minneapolis,Harmon Place S,11th St S,2012/09/26,755,Bicycle,Property Damage Only,
12-305070,Hennepin,Minneapolis,27th St E,17th Av S,2012/09/26,2122,Bicycle,Possible Injury (C),
12-305576,Hennepin,Minneapolis,Franklin Av E,25th Av S,2012/09/27,1145,Bicycle,Possible Injury (C),
12-305713,Hennepin,Minneapolis,26th St E,Portland Av S,2012/09/27,1356,Bicycle,Possible Injury (C),
12-306525,Hennepin,Minneapolis,11th St S,Hennepin Av S,2012/09/28,845,Bicycle,Possible Injury (C),
12-307744,Hennepin,Minneapolis,38th St E,19th Av S,2012/09/29,915,Bicycle,Possible Injury (C),
12-307990,Hennepin,Minneapolis,Lake St W,Pleasant Av S,2012/09/29,1455,Bicycle,Non-Incap. Injury (B),
12-308471,Hennepin,Minneapolis,24th St E,Stevens Av S,2012/09/29,2200,Bicycle,Non-Incap. Injury (B),
12-309804,Hennepin,Minneapolis,University Av SE,I-35W NB Ramp,2012/10/01,800,Bicycle,Possible Injury (C),
12-310925,Hennepin,Minneapolis,Lyndale Av S,50th St W,2012/10/02,900,Bicycle,Possible Injury (C),
12-311089,Hennepin,Minneapolis,55th St W,Harriet Av S,2012/10/02,1240,Bicycle,Non-Incap. Injury (B),
12-311388,Hennepin,Minneapolis,59 1/2 St W,Pleasant Av S,2012/10/02,1755,Bicycle,Non-Incap. Injury (B),
12-311470,Hennepin,Minneapolis,7th St S,Hennepin Av S,2012/10/02,1910,Bicycle,Possible Injury (C),
12-311688,Hennepin,Minneapolis,6th St N,1st Av N,2012/10/02,2240,Bicycle,Possible Injury (C),
12-312118,Hennepin,Minneapolis,Nicollet Av S,45th St E,2012/10/03,1000,Bicycle,Non-Incap. Injury (B),
12-312861,Hennepin,Minneapolis,Lake St E,2nd Av S,2012/10/03,2214,Bicycle,Property Damage Only,
12-317080,Hennepin,Minneapolis,15th Av SE,5th St SE,2012/10/07,2220,Bicycle,Possible Injury (C),
12-319384,Hennepin,Minneapolis,10th Av S,25th St E,2012/10/10,719,Bicycle,Possible Injury (C),
12-319929,Hennepin,Minneapolis,24th St E,Oakland Av S,2012/10/10,1800,Bicycle,Property Damage Only,
12-320538,Hennepin,Minneapolis,Broadway St NE,Stinson Blvd NE,2012/10/11,810,Bicycle,Possible Injury (C),
12-321829,Hennepin,Minneapolis,Franklin Av E,Park Av S,2012/10/12,1235,Bicycle,Property Damage Only,
12-322039,Hennepin,Minneapolis,University Av NE,1st Av NE,2012/10/12,1400,Bicycle,Possible Injury (C),
12-322047,Hennepin,Minneapolis,9th St S,LaSalle Av S,2012/10/12,1612,Bicycle,Possible Injury (C),
12-322963,Hennepin,Minneapolis,Bloomington Av S,Franklin Av E,2012/10/13,1036,Bicycle,Possible Injury (C),
12-323512,Hennepin,Minneapolis,Como Av SE,16th Av SE,2012/10/13,2156,Bicycle,Possible Injury (C),
12-327071,Hennepin,Minneapolis,Lake St E,13th Av S,2012/10/17,1130,Bicycle,Possible Injury (C),
12-327149,Hennepin,Minneapolis,23rd Av S,Butler Place S,2012/10/17,1230,Bicycle,Possible Injury (C),
12-328730,Hennepin,Minneapolis,Nicollet Av S,28th St E,2012/10/18,1945,Bicycle,Possible Injury (C),
12-328755,Hennepin,Minneapolis,42nd St E,28th Av S,2012/10/18,2010,Bicycle,Possible Injury (C),
12-334194,Hennepin,Minneapolis,15th St W,Nicollet Av S,2012/10/23,1803,Bicycle,Non-Incap. Injury (B),
12-334949,Hennepin,Minneapolis,Portland Av S,17th St E,2012/10/24,1022,Bicycle,Non-Incap. Injury (B),
12-335248,Hennepin,Minneapolis,12th St S,LaSalle Av S,2012/10/24,1525,Bicycle,Property Damage Only,
12-335300,Hennepin,Minneapolis,3rd Av S,Franklin Av E,2012/10/25,1717,Bicycle,Property Damage Only,
12-335546,Hennepin,Minneapolis,Marshall St NE,18th Av NE,2012/10/24,2115,Bicycle,Non-Incap. Injury (B),
12-336258,Hennepin,Minneapolis,Cedar Av S,41st St E,2012/10/25,1615,Bicycle,Property Damage Only,
12-341680,Hennepin,Minneapolis,12th St N,Hawthorne Av W,2012/10/31,649,Bicycle,Possible Injury (C),
12-341909,Hennepin,Minneapolis,Nicollet Av S,27th St W,2012/10/31,1243,Bicycle,Non-Incap. Injury (B),
12-342233,Hennepin,Minneapolis,Portland Av S,31st St E,2012/10/31,1855,Bicycle,Possible Injury (C),
12-345470,Hennepin,Minneapolis,8th St S,Nicollet Mall S,2012/11/04,100,Bicycle,Property Damage Only,
12-346748,Hennepin,Minneapolis,Girard Av S,33rd St W,2012/11/05,1847,Bicycle,Possible Injury (C),
12-347488,Hennepin,Minneapolis,Dupont Av S,28th St W,2012/11/06,1600,Bicycle,Possible Injury (C),
12-348513,Hennepin,Minneapolis,34th Av S,56th St E,2012/11/07,1756,Bicycle,Possible Injury (C),
12-349398,Hennepin,Minneapolis,Broadway St NE,Central Av NE,2012/11/08,1537,Bicycle,Property Damage Only,
12-356472,Hennepin,Minneapolis,28th St E,10th Av S,2012/11/15,2225,Bicycle,Non-Incap. Injury (B),
12-359046,Hennepin,Minneapolis,Olson Memorial Hwy N,East Lyndale Av N,2012/11/18,1512,Bicycle,Possible Injury (C),
12-361749,Hennepin,Minneapolis,25th St W,Lyndale Av S,2012/11/21,1515,Bicycle,Possible Injury (C),
12-368196,Hennepin,Minneapolis,Hennepin Av S,Douglas Av W,2012/11/28,1855,Bicycle,Non-Incap. Injury (B),
12-368790,Hennepin,Minneapolis,26th St E,Hiawatha Av S,2012/11/29,1128,Bicycle,Possible Injury (C),
12-371469,Hennepin,Minneapolis,Central Av NE,24th Av NE,2012/12/01,2150,Bicycle,Property Damage Only,
12-373173,Hennepin,Minneapolis,28th St E,Stevens Av S,2012/12/03,1810,Bicycle,Possible Injury (C),
12-373751,Hennepin,Minneapolis,Stevens Av S,35th St E,2012/12/04,1050,Bicycle,Possible Injury (C),
12-374925,Hennepin,Minneapolis,35th St E,5th Av S,2012/12/05,1740,Bicycle,Property Damage Only,
12-376641,Hennepin,Minneapolis,Hennepin Av S,28th St W,2012/12/07,1158,Bicycle,Non-Incap. Injury (B),
12-376697,Hennepin,Minneapolis,Franklin Av E,14th Av S,2012/12/07,1245,Bicycle,Possible Injury (C),
12-376895,Hennepin,Minneapolis,Franklin Av E,Minnehaha Av S,2012/12/07,1656,Bicycle,Non-Incap. Injury (B),
12-377436,Hennepin,Minneapolis,Franklin Av E,Chicago Av S,2012/12/08,130,Bicycle,Possible Injury (C),
12-384022,Hennepin,Minneapolis,Lyndale Av S,22nd St W,2012/12/15,1200,Bicycle,Property Damage Only,
12-384669,Hennepin,Minneapolis,Minnehaha Av S,38th St E,2012/12/16,45,Bicycle,Non-Incap. Injury (B),
12-396418,Hennepin,Minneapolis,Colfax Av S,26th St W,2012/12/30,215,Bicycle,Possible Injury (C),
13-002451,Hennepin,Minneapolis,Portland Av S,16th St E,2013/01/03,1330,Bicycle,Possible Injury (C),
13-013311,Hennepin,Minneapolis,Hennepin Av S,10th St S,2013/01/15,1100,Bicycle,Incap. Injury (A),
13-016688,Hennepin,Minneapolis,Franklin Av E,13th Av S,2013/01/18,1730,Bicycle,Possible Injury (C),
13-023493,Hennepin,Minneapolis,34th St W,Emerson Av S,2013/01/25,2251,Bicycle,Possible Injury (C),
13-025860,Hennepin,Minneapolis,26th Av S,42nd St E,2013/01/28,1335,Bicycle,Possible Injury (C),
13-030916,Hennepin,Minneapolis,11th Av S,17th St E,2013/02/02,1025,Bicycle,Property Damage Only,
13-032317,Hennepin,Minneapolis,Lake St E,21st Av S,2013/02/03,2221,Bicycle,Possible Injury (C),
13-034791,Hennepin,Minneapolis,Como Av SE,Weeks Av SE,2013/02/06,1805,Bicycle,Property Damage Only,
13-056997,Hennepin,Minneapolis,Broadway St NE,2nd St NE,2013/02/26,2204,Bicycle,Possible Injury (C),
13-062798,Hennepin,Minneapolis,Broadway St NE,Lincoln St NE,2013/03/03,1842,Bicycle,Non-Incap. Injury (B),
13-065706,Hennepin,Minneapolis,Hennepin Av S,Lake St W,2013/03/06,1247,Bicycle,Property Damage Only,
13-068444,Hennepin,Minneapolis,46th St W,Xerxes Av S,2013/03/08,1745,Bicycle,Possible Injury (C),
13-073046,Hennepin,Minneapolis,Howard St NE,26th Av NE,2013/03/12,1930,Bicycle,Possible Injury (C),
13-076804,Hennepin,Minneapolis,Lake St E,Bloomington Av S,2013/03/15,1655,Bicycle,Property Damage Only,
13-081359,Hennepin,Minneapolis,Franklin Av E,Nicollet Av S,2013/03/19,1839,Bicycle,Possible Injury (C),
13-083333,Hennepin,Minneapolis,Washington Av S,11th Av S,2013/03/21,1227,Bicycle,Possible Injury (C),
13-083548,Hennepin,Minneapolis,16th Av S,Franklin Av E,2013/03/21,1634,Bicycle,Non-Incap. Injury (B),
13-090911,Hennepin,Minneapolis,26th St E,Cedar Av S,2013/03/27,2113,Bicycle,Non-Incap. Injury (B),
13-093839,Hennepin,Minneapolis,Lake St E,Cedar Av S,2013/03/30,217,Bicycle,Fatalities,
13-099131,Hennepin,Minneapolis,Lake St W,Dupont Av S,2013/04/03,1846,Bicycle,Non-Incap. Injury (B),
13-101047,Hennepin,Minneapolis,Hennepin Av E,18th Av SE,2013/04/05,740,Bicycle,Possible Injury (C),
13-104959,Hennepin,Minneapolis,31st St E,5th Av S,2013/04/08,1210,Bicycle,Possible Injury (C),
13-108349,Hennepin,Minneapolis,28th St E,Park Av S,2013/04/11,37,Bicycle,Possible Injury (C),
13-110526,Hennepin,Minneapolis,Hennepin Av S,12th St S,2013/04/12,2018,Bicycle,Possible Injury (C),
13-113612,Hennepin,Minneapolis,Central Av NE,6th St NE,2013/04/15,1530,Bicycle,Possible Injury (C),
