Crash ID,County,Community,Primary Road,Intersecting Road,Date,Time,Type,Level,Crash Rpt.,lat,long
13-204916,Hennepin,Minneapolis,Marquette Av S,Washington Av S,6/27/13,2035,Bicycle,Non-Incap. Injury (B),,44.9811128,-93.2668527
14-309762,Hennepin,Minneapolis,Marquette Av S,7th St S,8/31/14,2138,Bicycle,Possible Injury (C),,44.9763201,-93.2708829
07-234816,Hennepin,Minneapolis,Marshall St NE,16th Av NE,7/17/07,1805,Bicycle,Non-Incap. Injury (B),,45.0038904,-93.2713647
07-266708,Hennepin,Minneapolis,Marshall St NE,Broadway St NE,8/11/07,1648,Bicycle,Non-Incap. Injury (B),,44.9987071,-93.2690576
09-044554,Hennepin,Minneapolis,Marshall St NE,13th Av NE,2/15/09,230,Bicycle,Non-Incap. Injury (B),,45.0000933,-93.2700254
11-217695,Hennepin,Minneapolis,Marshall St NE,Broadway St NE,7/25/11,1650,Bicycle,Incap. Injury (A),,44.9987071,-93.2690576
12-335546,Hennepin,Minneapolis,Marshall St NE,18th Av NE,10/24/12,2115,Bicycle,Non-Incap. Injury (B),,45.0060046,-93.2716808
13-262784,Hennepin,Minneapolis,Marshall St NE,8th Av NE,8/12/13,1048,Bicycle,Non-Incap. Injury (B),,44.9951786,-93.2666343
13-268296,Hennepin,Minneapolis,Marshall St NE,Saint Anthony Pkwy NE,8/16/13,1556,Bicycle,Non-Incap. Injury (B),,45.027592,-93.2757499
14-274290,Hennepin,Minneapolis,Marshall St NE,27th Av NE,8/5/14,1305,Bicycle,Possible Injury (C),,45.016792,-93.2722864
07-348184,Hennepin,Minneapolis,Milwaukee Av S,Franklin Av E,10/19/07,1846,Bicycle,Possible Injury (C),,44.9627516,-93.2400381
07-068638,Hennepin,Minneapolis,Minnehaha Av S,32nd St E,3/23/07,1040,Bicycle,Possible Injury (C),,44.9448705,-93.2317114
07-167270,Hennepin,Minneapolis,Minnehaha Av S,23rd Av S,5/25/07,1120,Bicycle,Property Damage Only,,44.9561741,-93.2398868
07-207054,Hennepin,Minneapolis,Minnehaha Av S,28th St E,6/25/07,2003,Bicycle,Possible Injury (C),,44.9519719,-93.2347102
07-218438,Hennepin,Minneapolis,Minnehaha Av S,39th St E,7/4/07,1945,Bicycle,Non-Incap. Injury (B),,44.9323713,-93.2225951
07-234182,Hennepin,Minneapolis,Minnehaha Av S,32nd St E,7/17/07,448,Bicycle,Possible Injury (C),,44.9448705,-93.2317114
07-298750,Hennepin,Minneapolis,Minnehaha Av S,Godfrey Pkwy E,9/7/07,722,Bicycle,Non-Incap. Injury (B),,44.9184794,-93.2086614
07-312297,Hennepin,Minneapolis,Minnehaha Av S,Godfrey Pkwy E,9/19/07,650,Bicycle,Possible Injury (C),,44.9184794,-93.2086614
08-095803,Hennepin,Minneapolis,Minnehaha Av S,Franklin Av E,4/5/08,2338,Bicycle,Non-Incap. Injury (B),,44.962696,-93.244364
08-227031,Hennepin,Minneapolis,Minnehaha Av S,Lake St E,7/25/08,1631,Bicycle,Possible Injury (C),,44.9484207,-93.2343417
09-029507,Hennepin,Minneapolis,Minnehaha Av S,26th St E,1/31/09,1723,Bicycle,Possible Injury (C),,44.9555534,-93.2394802
09-250531,Hennepin,Minneapolis,Minnehaha Av S,26th St E,8/10/09,1030,Bicycle,Possible Injury (C),,44.9555534,-93.2394802
09-258012,Hennepin,Minneapolis,Minnehaha Av S,Midtown Greenway E Bike Path,8/16/09,937,Bicycle,Possible Injury (C),,44.953045,-93.237679
09-270483,Hennepin,Minneapolis,Minnehaha Av S,Midtown Greenway E Bike Path,8/26/09,1700,Bicycle,Property Damage Only,,44.953045,-93.237679
09-296958,Hennepin,Minneapolis,Minnehaha Av S,Midtown Greenway E Bike Path,9/18/09,833,Bicycle,Possible Injury (C),,44.953045,-93.237679
09-353078,Hennepin,Minneapolis,Minnehaha Av S,Midtown Greenway E Bike Path,11/15/09,1726,Bicycle,Possible Injury (C),,44.953045,-93.237679
10-249858,Hennepin,Minneapolis,Minnehaha Av S,Hiawatha Av S,8/17/10,1920,Bicycle,Possible Injury (C),,44.8986438,-93.1998653
10-267962,Hennepin,Minneapolis,Minnehaha Av S,Lake St E,9/1/10,2135,Bicycle,Non-Incap. Injury (B),,44.9484207,-93.2343417
10-323383,Hennepin,Minneapolis,Minnehaha Av S,Minnehaha Pkwy E,10/22/10,1235,Bicycle,Incap. Injury (A),,44.915951,-93.222717
10-382870,Hennepin,Minneapolis,Minnehaha Av S,34th St E,12/27/10,1255,Bicycle,Possible Injury (C),,44.9413577,-93.2291613
11-149291,Hennepin,Minneapolis,Minnehaha Av S,Lake St E,5/27/11,1220,Bicycle,Possible Injury (C),,44.9484207,-93.2343417
11-274822,Hennepin,Minneapolis,Minnehaha Av S,Minnehaha Pkwy E,9/11/11,1420,Bicycle,Possible Injury (C),,44.915951,-93.222717
12-163241,Hennepin,Minneapolis,Minnehaha Av S,Nawadaha Blvd E,5/29/12,1700,Bicycle,Possible Injury (C),,44.9171491,-93.2134757
12-218476,Hennepin,Minneapolis,Minnehaha Av S,Godfrey Pkwy E,7/14/12,1515,Bicycle,Property Damage Only,,44.9184794,-93.2086614
12-250695,Hennepin,Minneapolis,Minnehaha Av S,28th St E,8/10/12,1504,Bicycle,Possible Injury (C),,44.9519719,-93.2347102
12-272194,Hennepin,Minneapolis,Minnehaha Av S,Godfrey Pkwy E,8/28/12,1705,Bicycle,Non-Incap. Injury (B),,44.9184794,-93.2086614
12-297520,Hennepin,Minneapolis,Minnehaha Av S,22nd St E,9/19/12,1508,Bicycle,Possible Injury (C),,44.9609405,-93.2431558
12-384669,Hennepin,Minneapolis,Minnehaha Av S,38th St E,12/16/12,45,Bicycle,Non-Incap. Injury (B),,44.9341561,-93.2239088
14-228998,Hennepin,Minneapolis,Minnehaha Av S,26th St E,7/4/14,235,Bicycle,Possible Injury (C),,44.9555534,-93.2394802
14-408684,Hennepin,Minneapolis,Minnehaha Av S,Lake St E,11/19/14,1515,Bicycle,Non-Incap. Injury (B),,44.9484207,-93.2343417
07-185239,Hennepin,Minneapolis,Minnehaha Park Drive S,Godfrey Pkwy E,6/8/07,1730,Bicycle,Possible Injury (C),,44.9184794,-93.2086614
11-162071,Hennepin,Minneapolis,Minnehaha Park Drive S,Minnehaha Pkwy E,6/7/11,1313,Bicycle,Possible Injury (C),,44.90533,-93.1984858
01-209748,Hennepin,Minneapolis,Minnehaha Pkwy E,Portland Av S,7/25/01,1220,Bicycle,Possible Injury (C),,44.9121968,-93.2677953
03-234537,Hennepin,Minneapolis,Minnehaha Pkwy E,22nd Av S,8/31/03,754,Bicycle,Possible Injury (C),,44.9609405,-93.2431558
03-275001,Hennepin,Minneapolis,Minnehaha Pkwy E,Portland Av S,10/10/03,1121,Bicycle,Possible Injury (C),,44.9121968,-93.2677953
04-121954,Hennepin,Minneapolis,Minnehaha Pkwy E,22nd Av S,5/21/04,1214,Bicycle,Possible Injury (C),,44.9609405,-93.2431558
07-012753,Hennepin,Minneapolis,Minnehaha Pkwy E,38th Av S,4/23/07,1630,Bicycle,Non-Incap. Injury (B),,44.9164308,-93.2176969
09-044972,Hennepin,Minneapolis,Minnehaha Pkwy E,Portland Av S,2/15/09,1900,Bicycle,Possible Injury (C),,44.9121968,-93.2677953
10-218799,Hennepin,Minneapolis,Minnehaha Pkwy E,27th Av S,7/22/10,1918,Bicycle,Possible Injury (C),,44.9164047,-93.2334358
10-222895,Hennepin,Minneapolis,Minnehaha Pkwy E,Portland Av S,7/26/10,840,Bicycle,Property Damage Only,,44.9121968,-93.2677953
10-319513,Hennepin,Minneapolis,Minnehaha Pkwy E,27th Av S,10/18/10,1640,Bicycle,Non-Incap. Injury (B),,44.9164047,-93.2334358
07-165216,Hennepin,Minneapolis,Minnehaha Pkwy W,50th St W,5/23/07,1020,Bicycle,Non-Incap. Injury (B),,44.9123465,-93.2979982
10-266062,Hennepin,Minneapolis,Minnehaha Pkwy W,East Lake Harriet Pkwy S,8/31/10,1140,Bicycle,Non-Incap. Injury (B),,44.9168259,-93.3004848
11-209860,Hennepin,Minneapolis,MN-55 WB Ramp,Cedar Av S,7/18/11,1818,Bicycle,Possible Injury (C),,44.960257,-93.246343
11-344825,Hennepin,Minneapolis,MN-55 WB Ramp,Cedar Av S,11/15/11,1535,Bicycle,Possible Injury (C),,44.960257,-93.246343
10-179600,Hennepin,Minneapolis,Monroe St NE,22nd Av NE,6/20/10,2105,Bicycle,Non-Incap. Injury (B),,45.0098907,-93.252473
10-265038,Hennepin,Minneapolis,Monroe St NE,15th Av NE,8/30/10,1445,Bicycle,Fatalities,,45.0030821,-93.2524552
11-143237,Hennepin,Minneapolis,Monroe St NE,17th Av NE,5/22/11,212,Bicycle,Possible Injury (C),,45.0051405,-93.2524756
12-287532,Hennepin,Minneapolis,Monroe St NE,22nd Av NE,9/10/12,1600,Bicycle,Possible Injury (C),,45.0098907,-93.252473
04-147343,Hennepin,Minneapolis,Morgan Av N,Plymouth Av N,6/16/04,1717,Bicycle,Non-Incap. Injury (B),,44.991501,-93.3044706
07-093439,Hennepin,Minneapolis,Morgan Av N,West Broadway Av N,4/6/07,1430,Bicycle,Possible Injury (C),,45.0001318,-93.3043023
10-118406,Hennepin,Minneapolis,Morgan Av N,Olson Memorial Hwy South Front,4/28/10,1830,Bicycle,Possible Injury (C),,44.984268,-93.304495
00-147590,Hennepin,Minneapolis,New Brighton Blvd NE,Stinson Blvd NE,5/20/00,1030,Bicycle,Possible Injury (C),,45.0060349,-93.2264434
11-161334,Hennepin,Minneapolis,New Brighton Blvd NE,Broadway St NE,6/9/11,750,Bicycle,Possible Injury (C),,44.9987028,-93.2346124
12-169792,Hennepin,Minneapolis,New Brighton Blvd NE,19th Av NE,6/4/12,1314,Bicycle,Property Damage Only,,45.0076768,-93.2246634
10-107319,Hennepin,Minneapolis,Newton Av S,57th St W,4/18/10,1400,Bicycle,Possible Injury (C),,44.8997246,-93.3061079
07-037944,Hennepin,Minneapolis,Nicollet Av S,18th St E,2/15/07,1020,Bicycle,Possible Injury (C),,44.9652199,-93.2778116
07-060699,Hennepin,Minneapolis,Nicollet Av S,15th St E,3/14/07,1923,Bicycle,Non-Incap. Injury (B),,44.9677224,-93.27781
07-063343,Hennepin,Minneapolis,Nicollet Av S,31st St W,3/17/07,1900,Bicycle,Possible Injury (C),,44.9466162,-93.2779393
07-139049,Hennepin,Minneapolis,Nicollet Av S,14th St E,5/2/07,849,Bicycle,Property Damage Only,,44.968916,-93.2778188
07-176599,Hennepin,Minneapolis,Nicollet Av S,34th St W,6/1/07,2045,Bicycle,Property Damage Only,,44.9413322,-93.2779227
07-246399,Hennepin,Minneapolis,Nicollet Av S,Grant St E,7/26/07,1910,Bicycle,Possible Injury (C),,44.9698381,-93.2778062
07-295122,Hennepin,Minneapolis,Nicollet Av S,26th St E,9/4/07,45,Bicycle,Non-Incap. Injury (B),,44.9555395,-93.277878
07-331147,Hennepin,Minneapolis,Nicollet Av S,14th St E,10/4/07,2215,Bicycle,Non-Incap. Injury (B),,44.968916,-93.2778188
07-351861,Hennepin,Minneapolis,Nicollet Av S,28th St E,10/22/07,0,Bicycle,Possible Injury (C),,44.9519363,-93.2779144
07-354804,Hennepin,Minneapolis,Nicollet Av S,15th St W,10/25/07,1322,Bicycle,Non-Incap. Injury (B),,44.9677224,-93.27781
07-366660,Hennepin,Minneapolis,Nicollet Av S,18th St E,11/4/07,1830,Bicycle,Possible Injury (C),,44.9652199,-93.2778116
08-052806,Hennepin,Minneapolis,Nicollet Av S,28th St E,2/24/08,1230,Bicycle,Possible Injury (C),,44.9519363,-93.2779144
08-060152,Hennepin,Minneapolis,Nicollet Av S,Franklin Av W,3/2/08,1850,Bicycle,Property Damage Only,,44.9627007,-93.2778228
08-219280,Hennepin,Minneapolis,Nicollet Av S,Franklin Av W,7/19/08,250,Bicycle,Possible Injury (C),,44.9627007,-93.2778228
08-240441,Hennepin,Minneapolis,Nicollet Av S,27th St E,8/5/08,1344,Bicycle,Property Damage Only,,44.9537421,-93.2778848
08-249146,Hennepin,Minneapolis,Nicollet Av S,38th St W,8/12/08,2004,Bicycle,Non-Incap. Injury (B),,44.934128,-93.2779104
08-311959,Hennepin,Minneapolis,Nicollet Av S,Groveland Av W,10/8/08,2008,Bicycle,Non-Incap. Injury (B),,44.9641963,-93.2778188
09-150072,Hennepin,Minneapolis,Nicollet Av S,44th St E,5/20/09,1630,Bicycle,Non-Incap. Injury (B),,44.9232528,-93.2779382
09-166210,Hennepin,Minneapolis,Nicollet Av S,24th St W,6/2/09,1700,Bicycle,Non-Incap. Injury (B),,44.9591668,-93.2778338
09-212618,Hennepin,Minneapolis,Nicollet Av S,Franklin Av E,7/10/09,1129,Bicycle,Possible Injury (C),,44.9627007,-93.2778228
09-217403,Hennepin,Minneapolis,Nicollet Av S,42nd St E,7/14/09,801,Bicycle,Possible Injury (C),,44.9268747,-93.2779442
09-336676,Hennepin,Minneapolis,Nicollet Av S,Franklin Av E,10/29/09,2210,Bicycle,Property Damage Only,,44.9627007,-93.2778228
09-338437,Hennepin,Minneapolis,Nicollet Av S,25th St E,10/31/09,1400,Bicycle,Property Damage Only,,44.957319,-93.2778649
10-099515,Hennepin,Minneapolis,Nicollet Av S,18th St E,4/11/10,1301,Bicycle,Possible Injury (C),,44.9652199,-93.2778116
10-127991,Hennepin,Minneapolis,Nicollet Av S,26th St W,5/7/10,2117,Bicycle,Property Damage Only,,44.9555395,-93.277878
10-138214,Hennepin,Minneapolis,Nicollet Av S,Franklin Av E,5/17/10,1821,Bicycle,Possible Injury (C),,44.9627007,-93.2778228
10-222213,Hennepin,Minneapolis,Nicollet Av S,Minnehaha Pkwy W,7/25/10,1540,Bicycle,Non-Incap. Injury (B),,44.9059101,-93.2781001
10-268507,Hennepin,Minneapolis,Nicollet Av S,14th St W,9/2/10,958,Bicycle,Possible Injury (C),,44.9687805,-93.2778175
10-316317,Hennepin,Minneapolis,Nicollet Av S,48th St W,10/15/10,1550,Bicycle,Possible Injury (C),,44.9160151,-93.2779822
10-319324,Hennepin,Minneapolis,Nicollet Av S,60th St E,10/18/10,1238,Bicycle,Possible Injury (C),,44.894257,-93.2781092
10-321325,Hennepin,Minneapolis,Nicollet Av S,18th St E,10/20/10,1230,Bicycle,Possible Injury (C),,44.9652199,-93.2778116
11-152549,Hennepin,Minneapolis,Nicollet Av S,Diamond Lake Road W,5/30/11,1445,Bicycle,Possible Injury (C),,44.9039525,-93.2780798
11-285440,Hennepin,Minneapolis,Nicollet Av S,18th St E,9/21/11,1000,Bicycle,Possible Injury (C),,44.9652199,-93.2778116
11-326463,Hennepin,Minneapolis,Nicollet Av S,44th St E,10/28/11,1545,Bicycle,Possible Injury (C),,44.9232528,-93.2779382
11-351521,Hennepin,Minneapolis,Nicollet Av S,Cecil Newman Lane E,11/22/11,1530,Bicycle,Possible Injury (C),,44.950965,-93.2779068
12-070025,Hennepin,Minneapolis,Nicollet Av S,Grant St E,3/10/12,1820,Bicycle,Possible Injury (C),,44.9698381,-93.2778062
12-176150,Hennepin,Minneapolis,Nicollet Av S,14th St E,6/9/12,1315,Bicycle,Possible Injury (C),,44.968916,-93.2778188
12-183293,Hennepin,Minneapolis,Nicollet Av S,47th St E,6/15/12,1155,Bicycle,Possible Injury (C),,44.9178328,-93.2779544
12-191320,Hennepin,Minneapolis,Nicollet Av S,Franklin Av E,6/21/12,211,Bicycle,Non-Incap. Injury (B),,44.9627007,-93.2778228
12-235221,Hennepin,Minneapolis,Nicollet Av S,Grant St E,7/28/12,1730,Bicycle,Non-Incap. Injury (B),,44.9698381,-93.2778062
12-286361,Hennepin,Minneapolis,Nicollet Av S,48th St W,9/9/12,918,Bicycle,Possible Injury (C),,44.9160151,-93.2779822
12-312118,Hennepin,Minneapolis,Nicollet Av S,45th St E,10/3/12,1000,Bicycle,Non-Incap. Injury (B),,44.9214408,-93.2779397
12-328730,Hennepin,Minneapolis,Nicollet Av S,28th St E,10/18/12,1945,Bicycle,Possible Injury (C),,44.9519363,-93.2779144
12-341909,Hennepin,Minneapolis,Nicollet Av S,27th St W,10/31/12,1243,Bicycle,Non-Incap. Injury (B),,44.9537421,-93.2778848
13-267261,Hennepin,Minneapolis,Nicollet Av S,59th St W,8/15/13,1900,Bicycle,Property Damage Only,,44.8956151,-93.2781055
13-276700,Hennepin,Minneapolis,Nicollet Av S,18th St E,8/23/13,727,Bicycle,Non-Incap. Injury (B),,44.9652199,-93.2778116
13-292607,Hennepin,Minneapolis,Nicollet Av S,52nd St W,9/5/13,339,Bicycle,Non-Incap. Injury (B),,44.9087854,-93.2780563
13-303205,Hennepin,Minneapolis,Nicollet Av S,26th St E,9/13/13,1607,Bicycle,Possible Injury (C),,44.9555395,-93.277878
13-316671,Hennepin,Minneapolis,Nicollet Av S,62nd St W,9/25/13,1320,Bicycle,Possible Injury (C),,44.8908894,-93.2781097
13-361502,Hennepin,Minneapolis,Nicollet Av S,46th St W,10/30/13,2051,Bicycle,Non-Incap. Injury (B),,44.9196291,-93.2779538
14-123537,Hennepin,Minneapolis,Nicollet Av S,28th St E,4/16/14,1720,Bicycle,Possible Injury (C),,44.9519363,-93.2779144
14-148103,Hennepin,Minneapolis,Nicollet Av S,Grant St W,5/5/14,2345,Bicycle,Property Damage Only,,44.9698381,-93.2778062
14-291721,Hennepin,Minneapolis,Nicollet Av S,61st St W,8/18/14,1615,Bicycle,Possible Injury (C),,44.8923384,-93.2781016
14-317499,Hennepin,Minneapolis,Nicollet Av S,18th St E,9/1/14,1600,Bicycle,Possible Injury (C),,44.9652199,-93.2778116
14-329254,Hennepin,Minneapolis,Nicollet Av S,29th St W,9/16/14,1240,Bicycle,Possible Injury (C),,44.9507424,-93.2779093
14-379634,Hennepin,Minneapolis,Nicollet Av S,50th St W,10/25/14,1047,Bicycle,Possible Injury (C),,44.9127384,-93.2780327
14-397882,Hennepin,Minneapolis,Nicollet Av S,24th St E,11/9/14,1056,Bicycle,Non-Incap. Injury (B),,44.9591668,-93.2778338
07-255569,Hennepin,Minneapolis,Nicollet Mall S,Grant St W,8/2/07,2359,Bicycle,Non-Incap. Injury (B),,44.9698381,-93.2778062
07-262754,Hennepin,Minneapolis,Nicollet Mall S,Alice Rainville Place S,8/8/07,1445,Bicycle,Incap. Injury (A),,44.9710343,-93.2771483
08-224891,Hennepin,Minneapolis,Nicollet Mall S,Washington Av S,7/23/08,2110,Bicycle,Possible Injury (C),,44.9818179,-93.2680876
08-280205,Hennepin,Minneapolis,Nicollet Mall S,8th St S,9/9/08,2015,Bicycle,Property Damage Only,,44.9759193,-93.2730817
10-160353,Hennepin,Minneapolis,Nicollet Mall S,11th St S,6/4/10,2230,Bicycle,Possible Injury (C),,44.9730145,-93.2755751
10-238645,Hennepin,Minneapolis,Nicollet Mall S,Grant St W,8/8/10,205,Bicycle,Non-Incap. Injury (B),,44.9698381,-93.2778062
12-104060,Hennepin,Minneapolis,Nicollet Mall S,Grant St W,4/7/12,1600,Bicycle,Property Damage Only,,44.9698381,-93.2778062
12-189592,Hennepin,Minneapolis,Nicollet Mall S,12th St S,6/20/12,1925,Bicycle,Possible Injury (C),,44.9720491,-93.2763976
12-200491,Hennepin,Minneapolis,Nicollet Mall S,Grant St W,6/29/12,1521,Bicycle,Possible Injury (C),,44.9698381,-93.2778062
13-152213,Hennepin,Minneapolis,Nicollet Mall S,10th St S,5/17/13,1328,Bicycle,Possible Injury (C),,44.9739823,-93.2746928
13-233123,Hennepin,Minneapolis,Nicollet Mall S,Alice Rainville Place S,7/19/13,2130,Bicycle,Possible Injury (C),,44.9710343,-93.2771483
14-380849,Hennepin,Minneapolis,Nicollet Mall S,3rd St S,10/26/14,1103,Bicycle,Non-Incap. Injury (B),,44.9807553,-93.268987
14-332009,Hennepin,Minneapolis,Nokomis Av S,40th St E,9/18/14,1829,Bicycle,Possible Injury (C),,44.9305063,-93.2283073
07-201186,Hennepin,Minneapolis,Oak Grove St W,Spruce Place S,6/21/07,910,Bicycle,Non-Incap. Injury (B),,44.966398,-93.28083
07-203175,Hennepin,Minneapolis,Oak Grove St W,Clifton Place S,6/22/07,1922,Bicycle,Non-Incap. Injury (B),,44.9676091,-93.2855281
09-220540,Hennepin,Minneapolis,Oak Grove St W,Spruce Place S,7/16/09,1445,Bicycle,Possible Injury (C),,44.966398,-93.28083
11-201681,Hennepin,Minneapolis,Oak Grove St W,Spruce Place S,7/11/11,1815,Bicycle,Possible Injury (C),,44.966398,-93.28083
12-121720,Hennepin,Minneapolis,Oak Grove St W,LaSalle Av S,4/23/12,1500,Bicycle,Possible Injury (C),,44.9663737,-93.2793335
04-125441,Hennepin,Minneapolis,Oak Lake Av N,Olson Memorial Hwy N,5/25/04,1215,Bicycle,Possible Injury (C),,44.9842433,-93.2853773
09-193022,Hennepin,Minneapolis,Oak Lake Av N,Olson Memorial Hwy N,6/24/09,1510,Bicycle,Possible Injury (C),,44.9842433,-93.2853773
10-292113,Hennepin,Minneapolis,Oak Lake Av N,Olson Memorial Hwy N,9/23/10,0,Bicycle,Possible Injury (C),,44.9842433,-93.2853773
00-246980,Hennepin,Minneapolis,Oak St SE,Washington Av SE,8/12/00,1053,Bicycle,Possible Injury (C),,44.9737221,-93.227114
01-283965,Hennepin,Minneapolis,Oak St SE,University Av SE,9/28/01,1719,Bicycle,Possible Injury (C),,44.9755672,-93.2265313
05-310020,Hennepin,Minneapolis,Oak St SE,Washington Av SE,11/1/05,1223,Bicycle,Incap. Injury (A),,44.9737221,-93.227114
07-219959,Hennepin,Minneapolis,Oakland Av S,Lake St E,7/5/07,2127,Bicycle,Non-Incap. Injury (B),,44.9483514,-93.2664862
10-233045,Hennepin,Minneapolis,Oakland Av S,Lake St E,8/3/10,1555,Bicycle,Possible Injury (C),,44.9483514,-93.2664862
11-203094,Hennepin,Minneapolis,Oakland Av S,24th St E,7/12/11,1930,Bicycle,Possible Injury (C),,44.95911,-93.2664144
11-276157,Hennepin,Minneapolis,Oakland Av S,28th St E,9/12/11,2000,Bicycle,Possible Injury (C),,44.9519399,-93.2664471
12-127514,Hennepin,Minneapolis,Oakland Av S,22nd St E,4/28/12,1900,Bicycle,Property Damage Only,,44.9609064,-93.2664087
02-186650,Hennepin,Minneapolis,Oliver Av N,12 1/2 Av N,7/8/02,1910,Bicycle,Possible Injury (C),,44.9906056,-93.3069156
05-183674,Hennepin,Minneapolis,Oliver Av N,Victory Memorial Pkwy N,7/9/05,1145,Bicycle,Possible Injury (C),,45.0369921,-93.3078879
09-284807,Hennepin,Minneapolis,Oliver Av N,33rd Av N,9/7/09,1951,Bicycle,Non-Incap. Injury (B),,45.0150448,-93.306984
10-216250,Hennepin,Minneapolis,Oliver Av N,30th Av N,7/20/10,1728,Bicycle,Non-Incap. Injury (B),,45.011426,-93.3069779
12-359046,Hennepin,Minneapolis,Olson Memorial Hwy N,East Lyndale Av N,11/18/12,1512,Bicycle,Possible Injury (C),,44.9828189,-93.287923
13-274589,Hennepin,Minneapolis,Olson Memorial Hwy N,Morgan Av N,8/21/13,1727,Bicycle,Possible Injury (C),,44.9845222,-93.3045104
14-236294,Hennepin,Minneapolis,Olson Memorial Hwy N,East Lyndale Av N,7/9/14,1715,Bicycle,Possible Injury (C),,44.9818451,-93.2877314
08-155940,Hennepin,Minneapolis,Olson Memorial Hwy South Front,Border Av N,5/28/08,1815,Bicycle,Possible Injury (C),,44.9816984,-93.2853102
05-290593,Hennepin,Minneapolis,Ontario St SE,Washington Av SE,10/13/05,1617,Bicycle,Possible Injury (C),,44.9735567,-93.2256762
09-185732,Hennepin,Minneapolis,Osseo Road N,Victory Memorial Pkwy N,6/20/09,2020,Bicycle,Possible Injury (C),,45.0370225,-93.3115357
01-219186,Hennepin,Minneapolis,Park Av S,Washington Av S,8/2/01,1250,Bicycle,Possible Injury (C),,44.9776641,-93.2586493
01-239101,Hennepin,Minneapolis,Park Av S,Washington Av S,8/19/01,1815,Bicycle,Possible Injury (C),,44.9776641,-93.2586493
03-254145,Hennepin,Minneapolis,Park Av S,Washington Av S,9/18/03,2307,Bicycle,Possible Injury (C),,44.9776641,-93.2586493
07-079440,Hennepin,Minneapolis,Park Av S,27th St E,3/30/07,1240,Bicycle,Possible Injury (C),,44.9537445,-93.2651456
07-012967,Hennepin,Minneapolis,Park Av S,16th St E,4/24/07,1714,Bicycle,Possible Injury (C),,44.9671661,-93.2651027
07-180901,Hennepin,Minneapolis,Park Av S,Lake St E,6/5/07,740,Bicycle,Possible Injury (C),,44.9483563,-93.2652073
07-225436,Hennepin,Minneapolis,Park Av S,8th St S,7/10/07,1240,Bicycle,Possible Injury (C),,44.9718873,-93.2635194
07-351515,Hennepin,Minneapolis,Park Av S,9th St S,10/22/07,1500,Bicycle,Possible Injury (C),,44.9709169,-93.2643406
08-249617,Hennepin,Minneapolis,Park Av S,42nd St E,8/13/08,600,Bicycle,Non-Incap. Injury (B),,44.9269432,-93.2650311
08-260846,Hennepin,Minneapolis,Park Av S,Franklin Av E,8/21/08,1715,Bicycle,Non-Incap. Injury (B),,44.9626985,-93.2651
08-282717,Hennepin,Minneapolis,Park Av S,25th St E,9/12/08,739,Bicycle,Possible Injury (C),,44.9573224,-93.2651186
08-290146,Hennepin,Minneapolis,Park Av S,Lake St E,9/18/08,1945,Bicycle,Incap. Injury (A),,44.9483563,-93.2652073
08-301876,Hennepin,Minneapolis,Park Av S,27th St E,9/29/08,1324,Bicycle,Possible Injury (C),,44.9537445,-93.2651456
08-368873,Hennepin,Minneapolis,Park Av S,Franklin Av E,12/1/08,2220,Bicycle,Possible Injury (C),,44.9626985,-93.2651
09-042745,Hennepin,Minneapolis,Park Av S,26th St E,2/13/09,1600,Bicycle,Possible Injury (C),,44.9555311,-93.2651337
